,station_name,station_id,latitude,longitude
1211,Southern Blvd & E 142 St,7719.13,40.807347437082,-73.90809774398804
1212,Sullivan Pl & Franklin Ave,3704.08,40.66407983678161,-73.96025128666679
1213,Adam Clayton Powell Blvd & W 151 St,8009.05,40.825289,-73.936232
1214,Warren St & Court St,4413.08,40.686371,-73.99383324
1215,Willoughby Ave & Wyckoff Ave,5010.02,40.705614,-73.92153
1216,7 Ave & 41 St,3192.05,40.647379,-74.000911
1217,Grand Concourse & E 167 St,8126.07,40.834263,-73.917641
1218,Grand St & Samuel Dickstein Plaza,5335.07,40.71511871996496,-73.98417055606842
1219,Bushwick Ave & Forrest St,4914.03,40.70076,-73.93641
1220,Southern Blvd & Tiffany St,7867.04,40.818185,-73.894143
1221,E 165 St & Jerome Ave,8130.02,40.83263,-73.925101
1222,Lewis Ave & Kosciuszko St,4617.01,40.69237074,-73.93705428
1223,Engert Ave & McGuinness Blvd,5473.03,40.72158,-73.94546
1224,Kosciuszko St & Nostrand Ave,4519.04,40.69072549,-73.95133465
1225,Ditmars Blvd & 48 St,6935.01,40.769219,-73.901001
1226,Leonard St & Nassau Ave,5550.09,40.7239567849954,-73.94984364509583
1227,Frederick Douglass Blvd & Harlem River Dr,8100.01,40.830702,-73.936371
1228,E 170 St & Webster Ave,8156.03,40.83617913677475,-73.90730146322765
1229,W 181 St & Riverside Dr,8381.04,40.85168,-73.94186
1230,E 6 St & Avenue B,5584.04,40.72453734,-73.98185424
1231,34 Ave & 45 St,6596.1,40.754795,-73.917014
1232,1 Ave & E 68 St,6822.09,40.76500525,-73.95818491
1233,Leonard St & Boerum St,5036.06,40.70583339,-73.94644578
1234,Amsterdam Ave & W 183 St,8353.09,40.84925,-73.93022
1235,Graham Ave & Conselyea St,5291.05,40.715143,-73.944507
1236,McDonald Ave & Vanderbilt St,3394.03,40.651654,-73.981231
1237,Green St & McGuinness Blvd,5860.02,40.73396,-73.95204
1238,Myrtle Ave & Lewis Ave,4729.01,40.69681963,-73.93756926
1239,Menahan St & Seneca Ave,4963.13,40.70461,-73.91054
1240,67 St & Erik Pl,2733.03,40.633385,-74.016562
1241,7 Ave & 22 St,3515.01,40.658029,-73.989605
1242,W 50 St & 10 Ave,6890.06,40.76473420006519,-73.99194359779358
1243,Prospect Park W & 20 St,3507.04,40.656633,-73.983864
1244,Morgan Ave & Maspeth Ave,5354.01,40.716657,-73.93637
1245,E 167 St & Bryant Ave,8040.03,40.826706,-73.888719
1246,E 156 & Brook Ave,7896.11,40.819823,-73.912411
1247,Riverside Dr & W 153 St,8108.02,40.832164,-73.949702
1248,Evergreen Ave & Noll St,4873.08,40.70106,-73.93318
1249,35 St & 23 Ave,7047.07,40.77301508291382,-73.91119033098221
1250,Convent Ave & W 135 St,7860.08,40.818215,-73.950988
1251,Yankee Ferry Terminal,4440.02,40.687066,-74.016756
1252,50 St & 30 Ave,6735.03,40.760083,-73.907107
1253,Adam Clayton Powell Blvd & W 123 St,7704.04,40.8078316,-73.949373
1254,Riverside Dr & W 104 St,7623.13,40.8013434,-73.9711457439
1255,Prospect Park SW & 10 Ave,3611.02,40.659945,-73.977504
1256,Franklin Ave & Myrtle Ave,4715.01,40.694546087246025,-73.95801365375519
1257,37 St & 24 Ave,6981.16,40.7701477,-73.9120938
1258,Irving Ave & Jefferson St,5051.02,40.70538,-73.92535
1259,16th St & 4th Ave,3811.05,40.666197,-73.992466
1260,Kenmare St & Elizabeth St,5453.06,40.72054,-73.9949
1261,Cauldwell Ave & E 161 St,7952.02,40.82188,-73.907521
1262,Old Broadway & W 133 St,7881.09,40.818212,-73.955277
1263,Prospect Pl & Underhill Ave,4116.08,40.6769694,-73.96579
1264,Henry St & Bay St,3972.08,40.6725058,-74.00494695
1265,Norman St & Wyckoff Ave,4654.01,40.69517,-73.90311
1266,34 Ave & 31 St,6720.07,40.759604471387945,-73.92714411020279
1267,Soissons Landing,4590.01,40.69231660719192,-74.01486575603485
1268,White St & Moore St,4987.06,40.704508,-73.9351
1269,Isham St & Broadway,8665.09,40.86788,-73.919685
1270,Grand Concourse & E 161 St,8021.11,40.82713380423556,-73.9227358996868
1271,55 St & 7 Ave,2951.05,40.639673,-74.008957
1272,46 St & 25 Ave,6907.03,40.765753,-73.90676
1273,W 192 St & University Ave,8639.01,40.866899,-73.901942
1274,Picnic Point,4374.01,40.685126,-74.025353
1275,Pioneer St & Van Brunt St,4169.04,40.679043,-74.011169
1276,Gerard Ave & McClellan St,8145.03,40.833909,-73.92112
1277,Lorimer St & Broadway,4965.01,40.70411791,-73.94818595
1278,49 St & 31 Ave,6662.01,40.758057,-73.909831
